region,filename,highway,bicycle,cycleway,lanes,maxspeed,oneway,label
portland,w326974911_n3336820978.jpg,secondary,,,4,45 mph,yes,0
portland,w374898138_n3782792434.jpg,primary,,,3,40 mph,yes,0
portland,w197608933_n3180097443.jpg,tertiary,designated,,,25 mph,,1
portland,w428085409_n4531063589.jpg,secondary,,,5,30 mph,,0
portland,w5533258_n3741857966.jpg,tertiary,,lane,1,,yes,1
portland,w418883345_n4471639422.jpg,secondary,designated,,,30 mph,,1
portland,w96862235_n1396535728.jpg,tertiary,,,,35 mph,,0
portland,w236942559_n1382218579.jpg,motorway,no,,3,55 mph,yes,0
portland,w326979171_n3336613926.jpg,secondary,designated,lane,3,45 mph,yes,1
portland,w604717235_n1369552520.jpg,tertiary,designated,lane,3,30 mph,,1
portland,w8071883_n53186791.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w11965424_n5312910813.jpg,motorway,,,2,50 mph,yes,0
portland,w60428958_n1367076716.jpg,tertiary,no,,1,25 mph,yes,0
portland,w456673731_n4478179546.jpg,secondary,,,4,30 mph,,0
portland,w60980726_n88438035.jpg,tertiary,,,2,30 mph,,0
portland,w5534732_n5239809885.jpg,secondary,,,,25 mph,yes,0
portland,w601354443_n5715719158.jpg,tertiary,designated,track,2,,,1
portland,w585951506_n1393029732.jpg,tertiary,designated,,,25 mph,yes,1
portland,w428245584_n2706253329.jpg,primary,,,5,30 mph,,0
portland,w418890410_n1387860130.jpg,secondary,designated,lane,,30 mph,,1
portland,w119641344_n1343585624.jpg,secondary,designated,,2,30 mph,,1
portland,w161268689_n1425805262.jpg,tertiary,designated,lane,3,25 mph,,1
portland,w118776192_n2143121430.jpg,secondary,designated,lane,2,35 mph,,1
portland,w569505975_n5477012342.jpg,tertiary,designated,lane,3,30 mph,,1
portland,w328366637_n5082804231.jpg,secondary,,,2,35 mph,yes,0
portland,w182779134_n40461260.jpg,secondary,yes,,,30 mph,,1
portland,w319660251_n104512489.jpg,secondary,,,5,,,0
portland,w511174104_n5000839484.jpg,motorway,,,2,40 mph,yes,0
portland,w438355304_n4360893259.jpg,secondary,,,4,,,0
portland,w34904321_n69286776.jpg,secondary,,,4,30 mph,,0
portland,w30254054_n1409083635.jpg,primary,designated,lane,4,30 mph,,1
portland,w373533588_n1386994231.jpg,tertiary,,,,,yes,0
portland,w625362029_n106011300.jpg,tertiary,designated,,2,,,1
portland,w36185629_n2584519844.jpg,primary,designated,shared_lane,2,35 mph,,1
portland,w134955104_n40547974.jpg,secondary,designated,lane,2,35 mph,,1
portland,w22927963_n4608671845.jpg,tertiary,designated,shared_lane,3,30 mph,,1
portland,w521715516_n5083039918.jpg,tertiary,designated,lane,1,25 mph,-1,1
portland,w625486507_n688600985.jpg,secondary,,,,25 mph,,0
portland,w461065261_n53194671.jpg,tertiary,designated,lane,2,35 mph,,1
portland,w157103491_n1852289724.jpg,secondary,designated,shared_lane,4,,,1
portland,w158904565_n1710262949.jpg,tertiary,designated,shared_lane,1,20 mph,yes,1
portland,w189473357_n40604060.jpg,tertiary,,,2,25 mph,,0
portland,w369943259_n105759480.jpg,secondary,designated,,4,,,1
portland,w332601013_n2249339972.jpg,secondary,yes,,2,30 mph,,1
portland,w6425670_n4386603569.jpg,secondary,,,4,30 mph,,0
portland,w380701126_n176571937.jpg,secondary,,,7,45 mph,-1,0
portland,w427906010_n4600246054.jpg,secondary,,shared_lane,5,,,1
portland,w403904842_n1401728822.jpg,primary,yes,no,5,35 mph,no,1
portland,w340339043_n3877390987.jpg,secondary,yes,,2,30 mph,,1
portland,w263713651_n53086646.jpg,tertiary,designated,shared_lane,,30 mph,,1
portland,w601932353_n4789471030.jpg,secondary,yes,,2,25 mph,,1
portland,w377552156_n105257623.jpg,secondary,designated,,2,25 mph,,1
portland,w43314743_n544349630.jpg,secondary,,,1,,yes,0
portland,w332747993_n1705190966.jpg,secondary,,,4,30 mph,,0
portland,w394229188_n59712563.jpg,secondary,,,4,30 mph,,0
portland,w601932325_n3303277870.jpg,secondary,,lane,2,30 mph,yes,1
portland,w428243314_n2053744140.jpg,primary,designated,,3,30 mph,yes,1
portland,w240576145_n5771933854.jpg,tertiary,,,2,30 mph,yes,0
portland,w185379375_n1383439321.jpg,primary,designated,,2,30 mph,,1
portland,w601932321_n40730209.jpg,tertiary,designated,,3,30 mph,,1
portland,w111476662_n176417591.jpg,secondary,,,2,30 mph,yes,0
portland,w428045895_n677227467.jpg,secondary,,,4,,,0
portland,w123383440_n3416413399.jpg,tertiary,,,,,yes,0
portland,w30287922_n2123230665.jpg,secondary,designated,,3,35 mph,,1
portland,w361455657_n1725991330.jpg,tertiary,,,1,20 mph,yes,0
portland,w118768264_n1386994294.jpg,tertiary,,,,,yes,0
portland,w23647929_n1744684369.jpg,motorway,,,3,50 mph,yes,0
portland,w428092555_n1208023803.jpg,primary,,,6,40 mph,,0
portland,w587064711_n1829040954.jpg,tertiary,,,1,20 mph,yes,0
portland,w428014758_n2156950482.jpg,secondary,designated,lane,4,,,1
portland,w70949793_n40561572.jpg,primary,yes,,4,30 mph,yes,1
portland,w189909404_n40585763.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w189909411_n40585783.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w241283900_n67507358.jpg,tertiary,,,2,30 mph,,0
portland,w397568595_n4003583686.jpg,tertiary,designated,,1,25 mph,yes,1
portland,w79445353_n927614346.jpg,tertiary,,,1,,yes,0
portland,w604404141_n1409093226.jpg,primary,designated,lane,6,30 mph,,1
portland,w428092072_n5419859306.jpg,secondary,yes,no,4,35 mph,,1
portland,w403704341_n244284937.jpg,tertiary,,,2,30 mph,,0
portland,w11686283_n4378185098.jpg,secondary,designated,,,,yes,1
portland,w300206479_n5096437060.jpg,secondary,,,,,,0
portland,w4798496_n53070241.jpg,secondary,,,2,30 mph,yes,0
portland,w10426249_n5376361330.jpg,secondary,,,4,30 mph,,0
portland,w41981338_n176416215.jpg,secondary,designated,lane,3,45 mph,-1,1
portland,w428017298_n53128694.jpg,primary,,,6,,,0
portland,w428030017_n2396847740.jpg,secondary,,,4,35 mph,,0
portland,w628363437_n5919349685.jpg,tertiary,designated,lane,2,35 mph,no,1
portland,w54583031_n687163015.jpg,tertiary,designated,,,,,1
portland,w428079971_n53109520.jpg,primary,,,4,35 mph,yes,0
portland,w40790144_n658959925.jpg,secondary,designated,lane,3,30 mph,,1
portland,w511148581_n5000626239.jpg,motorway,no,,3,60 mph,yes,0
portland,w54571657_n393584782.jpg,primary,,,,,,0
portland,w214880496_n30888195.jpg,primary,,,4,30 mph,,0
portland,w399819389_n5420650437.jpg,tertiary,,,3,30 mph,,0
portland,w418740626_n1376894587.jpg,primary,,,3,35 mph,yes,0
portland,w406834163_n4088910120.jpg,tertiary,designated,,,20 mph,,1
portland,w151179235_n4879169076.jpg,tertiary,,,2,30 mph,,0
portland,w143691580_n1572502802.jpg,tertiary,,,1,20 mph,yes,0
portland,w14006923_n3583849083.jpg,secondary,,,3,,,0
portland,w122733204_n474147230.jpg,secondary,designated,lane,,25 mph,,1
portland,w379493100_n176588389.jpg,secondary,designated,,2,35 mph,yes,1
portland,w156244835_n2142117519.jpg,primary,yes,,2,35 mph,yes,1
portland,w327079573_n3337920321.jpg,secondary,,,3,35 mph,yes,0
portland,w189909439_n40585776.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w327091194_n3338037160.jpg,secondary,yes,,3,35 mph,yes,1
portland,w625866887_n105994136.jpg,primary,designated,shared_lane,,25 mph,,1
portland,w187882212_n1383920757.jpg,tertiary,designated,,2,25 mph,,1
portland,w54219350_n105116527.jpg,primary,,,1,,yes,0
portland,w52432880_n476221467.jpg,tertiary,designated,shared_lane,3,30 mph,,1
portland,w163631486_n4964302876.jpg,secondary,designated,shared_lane,2,30 mph,,1
portland,w119557209_n40643897.jpg,tertiary,designated,lane,,30 mph,,1
portland,w397189094_n176423290.jpg,primary,,,3,40 mph,yes,0
portland,w332601014_n799990445.jpg,secondary,designated,lane,2,30 mph,,1
portland,w499392305_n4906728042.jpg,secondary,,,5,30 mph,,0
portland,w203301989_n1431497310.jpg,secondary,designated,lane,,35 mph,,1
portland,w504269651_n176452224.jpg,tertiary,designated,lane,2,40 mph,,1
portland,w428227905_n704993878.jpg,secondary,,,4,30 mph,,0
portland,w260320065_n53146931.jpg,tertiary,,,,,,0
portland,w628330166_n5531009878.jpg,tertiary,designated,lane,4,30 mph,,1
portland,w506582028_n4995581689.jpg,tertiary,,,2,35 mph,no,0
portland,w5538156_n1385394333.jpg,tertiary,designated,,,20 mph,yes,1
portland,w121635799_n5317314137.jpg,motorway,,,2,55 mph,yes,0
portland,w24154822_n40527579.jpg,primary,designated,lane,6,45 mph,,1
portland,w23531023_n40450343.jpg,secondary,designated,lane,,30 mph,,1
portland,w612832430_n53198873.jpg,tertiary,designated,shared_lane,,,,1
portland,w428307360_n4274261608.jpg,secondary,yes,,5,30 mph,,1
portland,w150843640_n1385439447.jpg,tertiary,,,,,yes,0
portland,w28714074_n342735084.jpg,secondary,designated,lane,,30 mph,,1
portland,w25382424_n5320857835.jpg,tertiary,,,2,25 mph,no,0
portland,w27630527_n2178241301.jpg,secondary,designated,,,,,1
portland,w593511937_n5661930498.jpg,secondary,,shared_lane,5,,,1
portland,w418971138_n40622246.jpg,secondary,designated,lane,2,30 mph,yes,1
portland,w193061403_n40449813.jpg,primary,designated,lane,4,30 mph,,1
portland,w625866867_n104526094.jpg,secondary,designated,,,,,1
portland,w197608944_n40690924.jpg,tertiary,designated,lane,1,25 mph,yes,1
portland,w6483017_n4531319890.jpg,secondary,designated,lane,2,30 mph,yes,1
portland,w394509657_n4580419204.jpg,primary,yes,,4,35 mph,,1
portland,w428254444_n4273824456.jpg,secondary,designated,shared_lane,3,30 mph,,1
portland,w404164457_n3802848923.jpg,tertiary,designated,,2,,,1
portland,w33261507_n3429239019.jpg,motorway,no,,2,55 mph,yes,0
portland,w361098568_n1367305975.jpg,primary,yes,,5,35 mph,,1
portland,w23647930_n40505512.jpg,motorway,,,3,50 mph,yes,0
portland,w5519763_n40496554.jpg,secondary,yes,,2,30 mph,yes,1
portland,w68525553_n5429610694.jpg,primary,,,2,35 mph,yes,0
portland,w153284385_n1659911547.jpg,tertiary,,,,,,0
portland,w396290405_n53107474.jpg,secondary,designated,lane,4,30 mph,,1
portland,w190660161_n4581698664.jpg,tertiary,designated,lane,2,35 mph,,1
portland,w595610428_n5077562551.jpg,tertiary,designated,track,,,yes,1
portland,w625486505_n688600896.jpg,primary,,,,,yes,0
portland,w64764852_n104675388.jpg,tertiary,designated,,3,,no,1
portland,w44793119_n1383556368.jpg,primary,designated,,,45 mph,,1
portland,w428028552_n53184641.jpg,secondary,designated,shared_lane,4,,,1
portland,w179222051_n5767489915.jpg,secondary,designated,shared_lane,3,30 mph,,1
portland,w428315905_n763701856.jpg,secondary,designated,lane,2,30 mph,,1
portland,w467928896_n40522798.jpg,secondary,designated,,2,25 mph,yes,1
portland,w39799364_n40450492.jpg,secondary,designated,,2,25 mph,yes,1
portland,w158914566_n1710361356.jpg,tertiary,designated,shared_lane,1,20 mph,yes,1
portland,w203306085_n40472753.jpg,tertiary,designated,,4,45 mph,,1
portland,w398631807_n3754590318.jpg,secondary,designated,,4,30 mph,yes,1
portland,w428020844_n4271744693.jpg,secondary,,,3,35 mph,yes,0
portland,w106928138_n29977892.jpg,motorway,no,,4,60 mph,yes,0
portland,w531900018_n53159690.jpg,tertiary,,,,,,0
portland,w542826824_n4875549796.jpg,primary,designated,lane,3,35 mph,,1
portland,w397842878_n5918726307.jpg,secondary,designated,lane,3,40 mph,yes,1
portland,w124121558_n1382302129.jpg,tertiary,yes,,4,30 mph,,1
portland,w384388791_n3876906524.jpg,secondary,designated,lane,4,30 mph,,1
portland,w53106804_n1427526887.jpg,tertiary,designated,,1,20 mph,yes,1
portland,w30288275_n3658364064.jpg,secondary,,,3,25 mph,,0
portland,w570898869_n40567980.jpg,secondary,designated,lane,3,30 mph,yes,1
portland,w293019688_n104522976.jpg,secondary,,,,25 mph,,0
portland,w119407925_n2017395001.jpg,primary,,,,,yes,0
portland,w397842895_n3343775381.jpg,tertiary,designated,,2,25 mph,yes,1
portland,w119667300_n1343768655.jpg,primary,yes,,,30 mph,yes,1
portland,w30160088_n2577280461.jpg,tertiary,,,,,,0
portland,w5540493_n40744056.jpg,tertiary,,,2,,,0
portland,w292849438_n2964090368.jpg,primary,,lane,4,35 mph,,1
portland,w306258907_n29978616.jpg,motorway,no,,4,60 mph,yes,0
portland,w238254496_n2460966284.jpg,tertiary,,,,25 mph,yes,0
portland,w486243418_n5422137253.jpg,primary,,,3,30 mph,yes,0
portland,w5532625_n40497793.jpg,tertiary,designated,shared_lane,,20 mph,yes,1
portland,w400362582_n3779054007.jpg,secondary,,,4,30 mph,no,0
portland,w428240099_n260310834.jpg,primary,,,4,30 mph,yes,0
portland,w202355590_n40499299.jpg,secondary,designated,,3,35 mph,,1
portland,w428087125_n53147434.jpg,primary,,,5,25 mph,,0
portland,w189315714_n40704634.jpg,secondary,,lane,2,25 mph,,1
portland,w597523246_n1496013682.jpg,tertiary,designated,,,25 mph,,1
portland,w193405054_n1433980910.jpg,tertiary,designated,,,35 mph,,1
portland,w40166527_n483700596.jpg,primary,yes,,,40 mph,,1
portland,w122317926_n1367271654.jpg,secondary,,,1,30 mph,yes,0
portland,w526298640_n3990962128.jpg,tertiary,,,2,30 mph,,0
portland,w52839883_n60562427.jpg,motorway,,,2,45 mph,yes,0
portland,w428014765_n5435295693.jpg,secondary,designated,shared_lane,4,,,1
portland,w428097446_n4026632167.jpg,secondary,,,3,30 mph,yes,0
portland,w398847753_n3669702955.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w203425886_n2134365643.jpg,primary,,lane,,40 mph,yes,1
portland,w5533710_n2011391535.jpg,tertiary,designated,,,25 mph,,1
portland,w204195005_n40607977.jpg,tertiary,designated,lane,,25 mph,,1
portland,w189588374_n40636772.jpg,primary,designated,,4,35 mph,,1
portland,w388306498_n5320855588.jpg,secondary,,,3,,no,0
portland,w15915232_n40378621.jpg,tertiary,designated,,1,,yes,1
portland,w418712682_n4190449401.jpg,secondary,designated,,2,30 mph,yes,1
portland,w126248638_n4587717916.jpg,primary,designated,lane,4,30 mph,,1
portland,w428018924_n53195559.jpg,secondary,designated,shared_lane,5,,,1
portland,w344435183_n105773597.jpg,tertiary,designated,,,,,1
portland,w11955769_n656281214.jpg,tertiary,,,,,,0
portland,w55177176_n5002172324.jpg,secondary,,,4,25 mph,no,0
portland,w428003653_n4271575202.jpg,secondary,,,,,,0
portland,w428271125_n2529655717.jpg,secondary,designated,lane,,,,1
portland,w203301000_n2133061301.jpg,primary,designated,lane,4,45 mph,,1
portland,w332223492_n4238743609.jpg,secondary,yes,,4,30 mph,,1
portland,w6475815_n53208463.jpg,secondary,,,4,30 mph,,0
portland,w428238055_n5084677574.jpg,secondary,designated,lane,2,30 mph,,1
portland,w180773580_n3579778301.jpg,tertiary,,,2,25 mph,,0
portland,w6436116_n3460180483.jpg,secondary,,,1,30 mph,yes,0
portland,w486243429_n4789165036.jpg,secondary,designated,lane,5,30 mph,,1
portland,w428092559_n3748249702.jpg,primary,,,7,40 mph,,0
portland,w17026014_n176563685.jpg,tertiary,designated,shared_lane,2,25 mph,no,1
portland,w189909425_n1411753926.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w397568618_n4003583780.jpg,primary,,,3,40 mph,yes,0
portland,w117911386_n1383417601.jpg,tertiary,designated,,,40 mph,,1
portland,w125393692_n1433168536.jpg,secondary,designated,lane,3,35 mph,yes,1
portland,w402958232_n40491183.jpg,tertiary,designated,,3,25 mph,,1
portland,w388614001_n4694356222.jpg,secondary,,,4,30 mph,no,0
portland,w400362591_n176417629.jpg,secondary,,,5,30 mph,,0
portland,w604404297_n40448334.jpg,primary,designated,lane,2,30 mph,yes,1
portland,w66473844_n104992009.jpg,primary,,,,25 mph,,0
portland,w194437329_n40683421.jpg,tertiary,designated,,,20 mph,,1
portland,w428341592_n4274578122.jpg,secondary,designated,lane,3,30 mph,,1
portland,w135346107_n5321246826.jpg,motorway,,,2,25 mph,yes,0
portland,w418577857_n528476683.jpg,primary,designated,lane,4,40 mph,,1
portland,w418580654_n3203384340.jpg,secondary,,lane,3,30 mph,yes,1
portland,w275660035_n104695316.jpg,secondary,,,,,yes,0
portland,w307673398_n53195401.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w335529601_n3426304907.jpg,tertiary,yes,,1,,yes,1
portland,w90163547_n4267618098.jpg,tertiary,,,,25 mph,,0
portland,w521715514_n5083059363.jpg,tertiary,designated,lane,1,25 mph,yes,1
portland,w263665039_n4580654843.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w141254566_n40424229.jpg,primary,designated,lane,4,45 mph,,1
portland,w428230605_n53142141.jpg,secondary,,,3,30 mph,yes,0
portland,w122606079_n1369579200.jpg,primary,yes,,4,35 mph,,1
portland,w579241925_n40637249.jpg,tertiary,designated,,,30 mph,,1
portland,w521409836_n176575767.jpg,secondary,,,2,35 mph,yes,0
portland,w463202948_n5759127603.jpg,secondary,,,4,30 mph,,0
portland,w397727254_n4005059879.jpg,secondary,designated,,3,40 mph,yes,1
portland,w436163947_n53209761.jpg,secondary,,,4,30 mph,no,0
portland,w368876348_n341685756.jpg,tertiary,,,,,,0
portland,w4712861_n4740911145.jpg,motorway,no,,4,60 mph,yes,0
portland,w441999997_n60663936.jpg,secondary,designated,lane,2,30 mph,,1
portland,w22758996_n3919586111.jpg,secondary,designated,shared_lane,5,,,1
portland,w622519710_n1115816512.jpg,motorway,no,,6,60 mph,yes,0
portland,w172235529_n40495755.jpg,tertiary,designated,,,20 mph,,1
portland,w428249223_n343607255.jpg,primary,designated,lane,,30 mph,,1
portland,w219863790_n40756742.jpg,secondary,designated,lane,,40 mph,,1
portland,w532394645_n1598833893.jpg,secondary,,,2,25 mph,,0
portland,w428084295_n4272283943.jpg,primary,,,6,30 mph,no,0
portland,w428245586_n4273733661.jpg,primary,designated,lane,5,30 mph,,1
portland,w231142345_n40605609.jpg,secondary,,,,,yes,0
portland,w418667114_n40550818.jpg,secondary,designated,,2,30 mph,,1
portland,w418653124_n1382153315.jpg,secondary,designated,lane,,30 mph,,1
portland,w428096432_n2669098045.jpg,primary,,,3,35 mph,yes,0
portland,w595710754_n40610328.jpg,tertiary,yes,,2,35 mph,,1
portland,w189966944_n1377247764.jpg,primary,yes,lane,3,,yes,1
portland,w625851667_n3209362405.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w320597574_n1390314419.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w626320171_n105927692.jpg,tertiary,,,,25 mph,,0
portland,w329049325_n3358720947.jpg,tertiary,designated,,,25 mph,yes,1
portland,w418548285_n1375313368.jpg,secondary,,,5,30 mph,,0
portland,w428014750_n3673917226.jpg,secondary,designated,lane,4,30 mph,,1
portland,w201181410_n40712878.jpg,tertiary,designated,,2,30 mph,,1
portland,w119007705_n40429980.jpg,primary,,proposed,,40 mph,yes,0
portland,w438226469_n5000839336.jpg,primary,,,,35 mph,,0
portland,w418644274_n1395428446.jpg,primary,yes,,,30 mph,yes,1
portland,w5522395_n2003856854.jpg,tertiary,designated,,1,,yes,1
portland,w122000705_n5002172591.jpg,motorway,,,3,40 mph,yes,0
portland,w418890402_n255993128.jpg,secondary,designated,lane,,30 mph,yes,1
portland,w15257844_n4045197429.jpg,motorway,no,,3,60 mph,yes,0
portland,w119702675_n1343995852.jpg,tertiary,designated,,2,25 mph,,1
portland,w418585732_n1421630345.jpg,secondary,,,3,30 mph,,0
portland,w8165857_n60004930.jpg,secondary,,,2,30 mph,,0
portland,w114603092_n40776227.jpg,motorway,no,,3,55 mph,yes,0
portland,w427896778_n2136855585.jpg,primary,,,4,30 mph,,0
portland,w189909407_n2005241442.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w428099787_n1635790897.jpg,primary,,,4,30 mph,,0
portland,w428246786_n4273753509.jpg,secondary,,,4,30 mph,,0
portland,w418562077_n4189441067.jpg,secondary,,,4,30 mph,,0
portland,w428090620_n4511376430.jpg,secondary,,,5,30 mph,,0
portland,w119415837_n1341918700.jpg,primary,yes,,2,35 mph,yes,1
portland,w171072514_n1006371236.jpg,primary,,,4,,yes,0
